D1, 23.00, 5.00, 270.00, RED, LED-0603
LED_DISABLE, 26.00, 5.00, 180.00, JUMPER-SMT_2_NC_TRACE_SILK, SMT-JUMPER_2_NC_TRACE_SILK
R16, 20.00, 5.00, 180.00, 1k, 0603
